Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
"Moderno, Cocina Abierta 3d/3b/",$1.800.000,3 dormitorios,3 baños,101 m² útiles,"Moderno Con Terraza En Azotea, Par..."
,$1.200.000,3 dormitorios,2 baños,80 m² útiles,Hermoso Y Amplio Departamento En A...
Se Arrienda Amplio Y Acogedor Departamento En Ñuñoa,UF16,2 dormitorios,2 baños,52 m² útiles,"Mujica Esquina General Bustamante,..."
"Plaza Egaña, Vista Oriente, 2d,2b,1e,1bd",$680.000,2 dormitorios,2 baños,54 m² útiles,"Diagonal Oriente, 5400 - 5700, Dia..."
Arriendo Nuevo Un Dormitorio Dos Baños Terraza Estacionamien,$550.000,1 dormitorio,2 baños,44 m² útiles,"Dublé Almeyda 2560, Ñuñoa, Metro Ñ..."
Nuevo Moderno Depto. 2 Dormitorios  - Ñuñoa,UF24,2 dormitorios,2 baños,70 m² útiles,Nuevo Moderno Depto. 2dormitorios ...
1 º Piso / Baden / Bremen / Patio 100 Mts2 / Quincho,UF40,2 dormitorios,2 baños,76 m² útiles,"Baden 4921, Plaza Egaña, Ñuñoa"
Solo Pocos Meses De Uso / Brown Sur / Av. Irarraz / Estacio,$750.000,2 dormitorios,2 baños,6 m² útiles,"Brown Sur 48, Ñuñoa, Plaza Ñuñoa, ..."
,$500.000,1 dormitorio,1 baño,37 m² útiles,"Arriendo Con Estacionamiento, Ñuño..."
Amoblado / Armando Carrera / Hamburgo / Estacionamiento,$590.000,1 dormitorio,1 baño,12 m² útiles,"Armando Carrera 5100 - 5400, Diego..."
,UF16,1 dormitorio,1 baño,40 m² útiles,Nuevo Moderno Depto. 1 Dormitorio ...
Departamento Nuevo / Macul / Las Palmeras / Estacionamiento,$580.000,2 dormitorios,2 baños,51 m² útiles,Av. José Pedro Alessandri 1200 - 1...
,$575.000,2 dormitorios,1 baño,45 m² útiles,Venta Depto 2d 1b Ñuñoa /metro Chi...
Moderno Depto Zona Privilegiada De Ñuñoa,$450.000,1 dormitorio,1 baño,36 m² útiles,"Francisco Meneses 1500 - 1800, Ñuñ..."
Nuevo / Av. Irarrázaval / Marchant Pereira / Estacionamiento,$800.000,2 dormitorios,2 baños,54 m² útiles,"Av. Irarrázaval 2366, Ñuñoa, Metro..."
"Depto. En Arriendo De 2 Dorm.2 Baños, Est Y Bd En Ñuñoa",$550.000,2 dormitorios,2 baños,50 m² útiles,"Zañartu- Av. Pedro De Valdivia Tt,..."
Nuevo / Av. Irarrázaval / Marchant Pereira / Estacionamiento,$670.000,1 dormitorio,1 baño,38 m² útiles,"Av. Irarrázaval 2366, Ñuñoa, Metro..."
,UF20,2 dormitorios,2 baños,59 m² útiles,"Departamento En Ñuñoa, Metro Ñuñoa..."
"Departamento 2d2b, Mariposa, Metro Irarrázaval.",$683.387,2 dormitorios,2 baños,43 m² útiles,"San Eugenio 300 - 600, Parque San ..."
"Departamento 2d2b Estilo Hotelero, Metro Irarrázaval Ñuñoa.",$803.542,2 dormitorios,2 baños,55 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Exclusivo Departamento En Arriendo, 2d1b, Metro Irarrazaval.",$635.291,2 dormitorios,1 baño,39 m² útiles,"San Eugenio 401, Ñuñoa, Chile, Par..."
"Exclusivo Departamento En Arriendo, 2d2b, Metro Irarrazaval.",$803.542,2 dormitorios,2 baños,55 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento 2d2b, Metro Irarrázaval",$803.542,2 dormitorios,2 baños,55 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Exclusivo Departamento En Arriendo, 2d2b, Ñuñoa",$800.397,2 dormitorios,2 baños,55 m² útiles,"San Eugenio 401, Ñuñoa, Chile, Par..."
"Departamento 2d2b, Mariposa, Metro Irarrázaval.",$683.182,2 dormitorios,2 baños,43 m² útiles,"San Eugenio 401, Ñuñoa, Chile, Par..."
"Departamento 1 Dormitorios 1 Baños, Metro Irarrázaval, Ñuñoa",$517.503,1 dormitorio,1 baño,33 m² útiles,"San Eugenio 401, Parque San Eugeni..."
"Departamento 1d1b, Metro Irarrázaval Ñuñoa",$519.099,1 dormitorio,1 baño,33 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento En Arriendo De 2dormitorios 2baños, Ñuñoa",$810.553,2 dormitorios,2 baños,55 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento 2d2b, Mariposa, Metro Irarrázaval.",$736.319,2 dormitorios,2 baños,50 m² útiles,"San Eugenio 401, Ñuñoa, Chile, Par..."
"Exclusivo Departamento En Arriendo, 2d1b, Metro Irarrazaval.",$642.686,2 dormitorios,1 baño,39 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento 2 Dormitorio, Metro Irarrázaval",$634.686,2 dormitorios,1 baño,39 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento De 2d1b En Arriendo Estilo Hotel, Ñuñoa",$634.693,2 dormitorios,1 baño,39 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Arriendo Estilo Hotel, Departamento 2d2b Metro Irarrázaval.",$729.930,2 dormitorios,2 baños,50 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento En Arriendo De 2dormitorios 2baños, Ñuñoa",$804.041,2 dormitorios,2 baños,55 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Exclusivo Departamento En Arriendo, 2d2b, Ñuñoa",$725.581,2 dormitorios,2 baños,50 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento 2d2b, Arriendo Estilo Hotel Metro Irarrázaval.",$727.486,2 dormitorios,2 baños,50 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento 2d2b, Mariposa, Metro Irarrázaval.",$689.076,2 dormitorios,2 baños,43 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Arriendo Estilo Hotel, Departamento 2d2b Metro Irarrázaval.",$730.112,2 dormitorios,2 baños,50 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento 2d2b, Mariposa, Metro Irarrázaval.",$683.351,2 dormitorios,2 baños,43 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Exclusivo Departamento 2d2b, Mariposa, Metro Irarrázaval.",$690.829,2 dormitorios,2 baños,43 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
"Departamento 2d2b, Arriendo Estilo Hotel Metro Irarrázaval.",$731.615,2 dormitorios,2 baños,50 m² útiles,"San Eugenio 300 - 600, Ñuñoa, Chil..."
Luis Beltrán / Av. Sucre / Estacionamiento Y Bodega,$700.000,2 dormitorios,2 baños,84 m² útiles,"Luis Beltrán 1800 - 2100, Metro Mo..."
"Departamento 1 Dormitorios 1 Baños, Metro Irarrázaval, Ñuñoa",$517.988,1 dormitorio,1 baño,33 m² útiles,"San Eugenio 401, Parque San Eugeni..."
Excelente Departamento 2 Dormitorios 1 Baño Estacionamiento,$560.000,2 dormitorios,1 baño,65 m² útiles,Alcalde Eduardo Castillo Velasco 2...
Plaza Egaña 1 Dormitorio,$530.000,1 dormitorio,1 baño,45 m² útiles,"Av. Irarrázaval 5485, Plaza Egaña,..."
Departamento Nuevo 1d Con Patio,UF20,1 dormitorio,1 baño,39 m² útiles,"Clorinda Willshaw 559, Ñuñoa, Plaz..."
Duplex 2d/3b Nuevo A Pasos Del Metro Simon Bolivar,UF24,2 dormitorios,3 baños,78 m² útiles,"Clorinda Willshaw 559, Ñuñoa, Plaz..."
Metro Ñuñoa -pedro De Valdivia Dp 2d 1b Estacionamiento+bd,UF17,2 dormitorios,1 baño,49 m² útiles,"Av. Pedro De Valdivia 3388, Santia..."
"Departamento Nuevo A Estrenar, Cercano Al Metro",$450.000,1 dormitorio,1 baño,30 m² útiles,"Marchant Pereira 3300 - 3600, Metr..."
Metro Irarrazaval Nuevo 2d 1b+ Estacionamiento,$590.000,2 dormitorios,1 baño,44 m² útiles,"Av. Vicuña Mackenna 920, Ñuñoa, Me..."
Departamento 1d/1b Con Esta Y Bod. En Manuel Montt. Ñuñoa,$530.000,1 dormitorio,1 baño,37 m² útiles,"Avenida Manuel Montt 2515, Metro M..."
Dpto En Ñuñoa 1d 1b Nuevo,$350.000,1 dormitorio,1 baño,37 m² útiles,"Zañartu 980, Ñuñoa, Chile, Estadio..."
Depto. 1d+1b Excelente Ubicación Suecia/providencia,$480.000,1 dormitorio,1 baño,40 m² útiles,"Suecia 2700 - 3000, Plaza Ñuñoa, Ñ..."
Edificio Zañartu Capital Vista Poniente Piso 5,$370.000,1 dormitorio,1 baño,30 m² útiles,"Zañartu 1145, Estadio Nacional, Ñu..."
"Vista Despejada A La Cordillera De Los Andes, Depto Moderno.",$520.000,1 dormitorio,1 baño,36 m² útiles,"Pl. Egaña 100, Plaza Egaña, Ñuñoa"
"Los Avellanos 2551 - Departamento 2d2b(4c), Ñuñoa",$559.449,2 dormitorios,2 baños,66 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
"José Domingo Cañas 445 - Departamento 1d1b, Ñuñoa",$496.100,1 dormitorio,1 baño,38 m² útiles,"José Domingo Cañas 445, Ñuñoa, Met..."
"Cumbrespro Arrienda, Luminoso Dpto. 3d/2b, Con 1e/1b",$850.000,3 dormitorios,2 baños,89 m² útiles,"Dublé Almeyda 3300 - 3600, Plaza Ñ..."
Departamento En Arriendo En Ñuñoa,$680.000,2 dormitorios,2 baños,56 m² útiles,"Metro Monseñor Eyzaguirre, Metro M..."
"1 Dorm, 1 Baño, Estac Y Bodega, Ñuñoa",$400.000,1 dormitorio,1 baño,36 m² útiles,"Zañartu, Ñuñoa, Estadio Nacional, ..."
"2 Dorm. 2 Baños.terraza, Norte, Ñuñoa",UF16,2 dormitorios,2 baños,53 m² útiles,"Zañartu / Ñuñoa, Estadio Nacional,..."
2 Dorm. 2 Baños. Cercano A Plaza Egaña,$600.000,2 dormitorios,2 baños,62 m² útiles,"Metro Plaza Egaña, Plaza Egaña, Ñu..."
Departamento Casi Nuevo Cercano A Metro Estadio Nacional,$500.000,2 dormitorios,2 baños,49 m² útiles,"Los Alerces 2660, Estadio Nacional..."
Se Arrienda/ 2 Dorm 2 Baños/ Doublé Almeyda,$770.000,2 dormitorios,2 baños,68 m² útiles,"Doublé Almeyda 1731 - 300, 0, Metr..."
Departamento Amplio Y Luminoso // Chile España / Metro,$530.000,1 dormitorio,1 baño,35 m² útiles,"Alonso De Ercilla 3100, Ñuñoa, Pla..."
Nuevo !! 2 Dor / 1 Baño / Est / Bodega / Metro Eyzaguirre,$630.000,2 dormitorios,1 baño,45 m² útiles,"Manuel Montt 2400 - 2700, Metro Mo..."
"Piso 12, Hermosa Vista. Cercana Metro",$930.000,3 dormitorios,2 baños,81 m² útiles,"Dublé Almeyda 1800 - 2100, Metro M..."
Arriendo Depto Calle Ortuzar Ñuñoa,$950.000,2 dormitorios,2 baños,120 m² útiles,"Ortúzar 1000, Parque Botánico, Ñuñ..."
Arriendo Depto Calle Ortuzar 1020 Ñuñoa,$950.000,2 dormitorios,2 baños,120 m² útiles,"Ortúzar 1000, Parque Botánico, Ñuñ..."
"Dos Dormitorios 2 Baños Estacionamiento, Zañartur",$520.000,2 dormitorios,2 baños,No disponible,"Zañartu 2075, Estadio Nacional, Ñu..."
Brown Sur/irarrazaval/metro Chile España,$800.000,2 dormitorios,2 baños,60 m² útiles,"Brown Sur/irarrazaval, Plaza Ñuñoa..."
"Nuevo Un Dormitorio Un Baño, Zañartu 1680, Ñuñoa",$350.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu 1680, Estadio Nacional, Ñu..."
"Un Dormitorio 1 Baño, Estacionamiento Y Bodega, Zañartu 2075",$395.000,1 dormitorio,1 baño,35 m² útiles,"Zañartu 2075, Estadio Nacional, Ñu..."
Departamento Primer Piso En Condominio Rodrigo De Araya 3312,$460.000,2 dormitorios,1 baño,50 m² útiles,"Av. Rodrigo De Araya 3312, Juan Gó..."
Departamento 2d/2b Con Patio De 92 M2 A Pasos Del Hoyts,UF32,2 dormitorios,2 baños,68 m² útiles,"Clorinda Willshaw 559, Plaza Egaña..."
Departamento Nuevo 2d/2b A Pasos De Cine Hoyts,UF22,2 dormitorios,2 baños,79 m² útiles,"Clorinda Willshaw 559, Plaza Egaña..."
Departamento 2d 2b A 2 Cuadras Metro Irarrazaval,$650.000,2 dormitorios,2 baños,62 m² útiles,"Dublé Almeyda 2425, Metro Ñuñoa, Ñ..."
Seminario 1700 Depto 2b+2b ( Est + Bod ) Ñuñoa,$660.000,2 dormitorios,2 baños,70 m² útiles,"Seminario 1700, Parque San Eugenio..."
Arriendo Depto Nuevo 1 Dormitorio. Zañartu-ñuñoa,$430.000,1 dormitorio,1 baño,39 m² útiles,"Zañartu 2400 - 2700, Estadio Nacio..."
Arriendo Depto Nuevo 1 Dormitorio. Zañartu-ñuñoa,$400.000,1 dormitorio,1 baño,39 m² útiles,"Zañartu 1905, Estadio Nacional, Ñu..."
Arriendo Depto 1 Dormitorio Con Bodega. Av Zañartu Ñuñoa,$450.000,1 dormitorio,1 baño,39 m² útiles,"Zañartu 2460, Estadio Nacional, Ñu..."
Jose Miguel Claro/irarrazabal/full Amoblado,$1.000.000,3 dormitorios,2 baños,77 m² útiles,"José Miguel Claro 2555, Ñuñoa, Chi..."
Depto. 2d + 1b + Estacion. A Pasos Del Metro Irarrázaval,$590.000,2 dormitorios,1 baño,47 m² útiles,"Emilio Vaisse 770, Metro Irarrázav..."
Zañartu  / Ñuñoa,$450.000,2 dormitorios,2 baños,55 m² útiles,"Zañartu 900 - 1200, Estadio Nacion..."
"Moderno, Amplio. 2d/2b/2est/1b. Metro Ñuñoa. Full Amenities.",$830.000,2 dormitorios,2 baños,73 m² útiles,"Av. Simón Bolívar 2400 - 2700, Met..."
50% Primer Mes Dpto. 2d+2b+ Bodega Y Estacionamiento-ñuñoa,$520.000,2 dormitorios,2 baños,50 m² útiles,"Zañartu 980, Ñuñoa, Estadio Nacion..."
Departamento Estudio Nuevo Amoblado- Ñuñoa,$450.000,1 dormitorio,1 baño,24 m² útiles,"San Eugenio 300 - 600, Parque San ..."
Arriendo Disponibilidad Inmediata / Rodrigo De Araya 3280,$580.000,2 dormitorios,2 baños,44 m² útiles,"Av. Rodrigo De Araya 3280, Juan Gó..."
Barrio Italia: Estilo Mariposa C/gran Terraza 2d/2b/2est/bod,$690.000,2 dormitorios,2 baños,60 m² útiles,"Julio Prado 1646, Ñuñoa, Metro Mon..."
A Estrenar!! 2d/2b Metro Irarrázaval / Parque Bustamante,$660.000,2 dormitorios,2 baños,61 m² útiles,"Av. Vicuña Mackenna 920, Ñuñoa, Me..."
Departamento En Arriendo De 2 Dorm. Mariposa En Ñuñoa,$520.000,2 dormitorios,2 baños,48 m² útiles,"Zañartu / Til Til, Estadio Naciona..."
Gran Oportunidad De Arriendo Departamento 2d/ 2b,$535.000,2 dormitorios,2 baños,50 m² útiles,"Zañartu 1313, Estadio Nacional, Ñu..."
Se Arrienda Departamento Metro Ñuñoa,$750.000,2 dormitorios,2 baños,65 m² útiles,"Av. Pedro De Valdivia 3712, Metro ..."
Dpto Zañartu,$430.001,1 dormitorio,1 baño,37 m² útiles,"Zañartu 2075, 7780333 Ñuñoa, Regió..."
Zañartu / Til Til,$360.000,1 dormitorio,1 baño,36 m² útiles,"Zañartu 1200 - 1500, Estadio Nacio..."
Gran Oportunidad De Arriendo Depto. Semi Nuevo Para Arriendo,$380.000,1 dormitorio,1 baño,34 m² útiles,"Zañartu 1313, Estadio Nacional, Ñu..."
Arriendo Depto 2 Dorm+2 B+1estac+1bod Metro Mons. Eyzaguirre,$750.000,2 dormitorios,2 baños,3 m² útiles,Jose Domingo Canas - José Domingo ...
Arriendo Depto 1d 1b Con Estacionamiento,$435.000,1 dormitorio,1 baño,46 m² útiles,"Av. Gral. Bustamante 743, Ñuñoa, M..."
Ñuñoa 1d+1b+terraza Metro Irarrazaval,$420.000,1 dormitorio,1 baño,41 m² útiles,"Av. Vicuña Mackenna 1194, Ñuñoa, P..."
"Espectacular Condomnio, Departamento Nuevo.",UF17,2 dormitorios,2 baños,44 m² útiles,"Francisco De Paula 2024, Ñuñoa, Es..."
"Arrienda Departamento 3 Dormitorios, Ex Fernanadez, Ñuñoa",$770.000,3 dormitorios,2 baños,80 m² útiles,"Exequiel Fernández, Ñuñoa, Estadio..."
Macul Una Cuadra Grecia Y Portal Ñuñoa  1d 1b Piso 3,$360.000,1 dormitorio,1 baño,40 m² útiles,Avenida José Pedro Alessandri 1329...
1 Cuadra Grecia  Y Portal Ñuñoa 1d 1b Piso 3 Amplio,$400.000,1 dormitorio,1 baño,50 m² útiles,"Av. José Pedro Alessandri 1329, Es..."
,$495.000,2 dormitorios,2 baños,48 m² útiles,"Hermoso Departamento En Ñuñoa, Est..."
Departamento Con Ubicación N/o.,$490.000,1 dormitorio,1 baño,50 m² útiles,"Av. Irarrázaval 5150, Plaza Egaña,..."
Dpto Semi Amoblado Listo Para Vivir Con Comodidad Y Desing.,$900.000,2 dormitorios,2 baños,62 m² útiles,"Av. Sucre 2362, Ñuñoa, Metro Ñuñoa..."
Amplio Y Cómodo Departamento De 1d1b,$600.000,1 dormitorio,1 baño,40 m² útiles,"Coventry 1934, Diego De Almagro, Ñ..."
Departamento Zañartu 2d/2b Est Excelente Nuevo,$550.000,2 dormitorios,2 baños,53 m² útiles,"Zañartu 1905, Estadio Nacional, Ñu..."
Metro Estadio Nacional,$450.000,1 dormitorio,1 baño,38 m² útiles,Plaza Zañartu - Metro Estadio Naci...
Nethaus Arrienda Precioso Depto. En Ñuñoa.,$450.000,1 dormitorio,1 baño,30 m² útiles,"Zañartu 1800 - 2100, Estadio Nacio..."
Departamento En Arriendo  Corazón De Ñuñoa Terraza 3d2b1e,$850.000,3 dormitorios,2 baños,82 m² útiles,"Av. Irarrázaval 4554, Villa Frei, ..."
"Arriendo Depto. Nuevo 1d/1b, Ñuñoa",$470.000,1 dormitorio,1 baño,28 m² útiles,"Coventry 47, Ñuñoa"
Departamento En Arriendo En Ñuñoa,$450.000,1 dormitorio,1 baño,41 m² útiles,"Metro Irarrazaval/ Bustamante, Met..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$420.000,1 dormitorio,1 baño,30 m² útiles,Jose Pedro Alessandri / Irarrazaba...
Se Arrienda Departamento En Comuna De Ñuñoa,$560.000,2 dormitorios,1 baño,52 m² útiles,"Francisco Meneses 1500 - 1800, Est..."
Departamento En Arriendo En Comuna De Ñuñoa,UF13,1 dormitorio,1 baño,40 m² útiles,José Pedro Alessandri Esq. Eduardo...
Gran Oportunidad! A Solo Pasos De Plaza Ñuñoa,$880.000,3 dormitorios,2 baños,98 m² útiles,"Dublé Almeyda 3443, Plaza Ñuñoa, Ñ..."
Arriendo Depto 2d1b - Estac.,$750.000,2 dormitorios,1 baño,70 m² útiles,"Villaseca 1080, Metro Ñuñoa, Ñuñoa"
2d 2b Con Est Y Bod Plaza Ñuñoa [id: W3988],$800.000,2 dormitorios,2 baños,60 m² útiles,"Brown Norte 40, Plaza Ñuñoa, Ñuñoa"
,$450.000,1 dormitorio,1 baño,33 m² útiles,Los Alerces 3254 Hermoso Dpto206 N...
,$395.000,1 dormitorio,1 baño,33 m² útiles,"Hermoso Dpto Nuevo 1d1b , Nunoa De..."
"Rodrigo De Araya, Hermoso Depto Con Estacionamiento",$380.000,1 dormitorio,1 baño,37 m² útiles,"Av. Rodrigo De Araya 1410, Ñuñoa, ..."
"*** Hermoso Y Amplio, Metro Plaza Egaña***",$900.000,3 dormitorios,2 baños,100 m² útiles,"Diag. Ote. 5400 - 5700, Diagonal O..."
Arriendo Dp 1d+1b+ Estacionamiento Y Bod - Metro Plaza Egaña,$470.000,1 dormitorio,1 baño,42 m² útiles,"Cauquenes 99, Diagonal Oriente, Ñu..."
Bustamante Metro Líneas 5 Y 3,$570.000,2 dormitorios,2 baños,50 m² útiles,"Av. Gral. Bustamante 1007, Metro I..."
Depto Arriendo 1d/1b - Ñuñoa - Metro Estadio Nacional,$450.000,1 dormitorio,1 baño,32 m² útiles,"Los Alerces 2400 - 2700, Estadio N..."
,$600.000,2 dormitorios,2 baños,65 m² útiles,"Arriendo Departamento  En Ñuñoa, M..."
Excelente Departamento Con Gran Ubicación!,UF16,1 dormitorio,1 baño,36 m² útiles,"Av. Tobalaba 4500 - 4800, Diego De..."
Departamento Pedro De Valdivia/rodrigo De Araya,$400.000,1 dormitorio,1 baño,35 m² útiles,Pedro De Valdivia/rodrigo De Araya...
Departamento Rodrigo De Araya/pedro De Valdivia,$500.000,1 dormitorio,1 baño,35 m² útiles,Rodrigo De Araya/pedro De Valdivia...
Departamento A Estrenar/pedro De Valdivia,$500.000,1 dormitorio,1 baño,35 m² útiles,"A Estrenar/pedro De Valdivia, Esta..."
Se Arrienda Departamento De 1 Dormitorio - Estacionamiento,$415.000,1 dormitorio,1 baño,45 m² útiles,Departamento De 1 Dor- 1 Baño- Est...
Departamento Av Irarrazaval/hamburgo,$480.000,1 dormitorio,1 baño,40 m² útiles,"Av Irarrazaval/hamburgo, Plaza Ega..."
Dbspropiedade Arrienda Depto En Estreno 2d/2b/1e/1b $600.000,$600.000,2 dormitorios,2 baños,55 m² útiles,"Francisco Meneses 1580, Estadio Na..."
"Zona Residencial, Corazón De La   Plaza Ñuñoa !!!!!",$520.000,1 dormitorio,1 baño,40 m² útiles,"Jorge Washington 482, Plaza Ñuñoa,..."
Zañartu / Til Til,$360.000,1 dormitorio,1 baño,36 m² útiles,"Zañartu 1200 - 1500, Estadio Nacio..."
Vive En El Encanto De Ñuñoa: Departamento 3d/1b,$600.000,3 dormitorios,1 baño,87 m² útiles,"Fidias, 1 - 300, Estadio Nacional,..."
Virginio Arias / Con Estacionamiento,$448.000,1 dormitorio,1 baño,35 m² útiles,"Virginio Arias 1400, Juan Gómez Mi..."
Arriendo Depto. Ñuñoa 1d 1b Semi Amoblado Multifamily,$505.000,1 dormitorio,1 baño,34 m² útiles,"Avenida Irarrázaval 2899, Plaza Ñu..."
Espectacular Dpto A Pasos Metro Irarrázaval,$375.000,1 dormitorio,1 baño,37 m² útiles,"García Valenzuela 055, Metro Irarr..."
Arriendo Metro Núble,$350.000,1 dormitorio,1 baño,40 m² útiles,"Zañartu 980, Estadio Nacional, Ñuñ..."
"Nuevo , Sin Uso.muy Luminoso Y Moderno Condominio",$630.000,2 dormitorios,1 baño,48 m² útiles,"Manuel Montt 2630, Ñuñoa, Metro Mo..."
"Se Arrienda Acogedor Depto 1 Dorm, Av. Zañartu, Ñuñoa.",$340.000,1 dormitorio,1 baño,38 m² útiles,"Zañartu 1313, Estadio Nacional, Ñu..."
Oferta En Arriendo Dpto  Amoblado 2d+2b+terraza. Ñuñoa,$670.000,2 dormitorios,2 baños,62 m² útiles,"Dublé Almeyda 2602, Ñuñoa, Metro Ñ..."
Dpto. En Ñuño | De 1d+1b Cercano Al Metro Rodrigo De Araya,$380.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu 1287, Ñuñoa, Estadio Nacio..."
Dpto. En Ñuño | De 1d+1b Al Metro Rodrigo De Araya,$380.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu 1287, Ñuñoa, Estadio Nacio..."
Acogedor Departamento Con Linda Vista Despejada,$650.000,2 dormitorios,2 baños,46 m² útiles,"Manuel Montt 2400 - 2700, Metro Mo..."
"Se Arrienda $550.000.-, Amplio Departamento Carlos Dittborn",$550.000,3 dormitorios,1 baño,60 m² útiles,"Av. Carlos Dittborn 500, Estadio N..."
Dp Arriendo 3d 2b Est Y Bog En Zañartu 1905 - Ñuñoa,$750.000,3 dormitorios,2 baños,65 m² útiles,"Zañartu 1905, Estadio Nacional, Ñu..."
"Arriendo Departamento Ñuñoa, Ubicación Inmejorable",$595.000,2 dormitorios,2 baños,56 m² útiles,"Av. José Pedro Alessandri 1 - 300,..."
"Amplio Depto En Maximo Jeria, Ñuñoa",$450.000,1 dormitorio,1 baño,36 m² útiles,"Máximo Jeria 460, Juan Gómez Milla..."
"Los Avellanos 2551 - Departamento 2d2b(4c), Ñuñoa",$563.789,2 dormitorios,2 baños,60 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
"José Domingo Cañas 445 - Departamento 2d2b(4c), Ñuñoa",$682.418,2 dormitorios,2 baños,61 m² útiles,"José Domingo Cañas 445, Ñuñoa, Met..."
"Los Avellanos 2551 - Departamento 2d2b(4c), Ñuñoa",$563.523,2 dormitorios,2 baños,62 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
"Los Avellanos 2551 - Departamento 2d2b(4c), Ñuñoa",$560.173,2 dormitorios,2 baños,60 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
"Los Avellanos 2551 - Departamento 2d2b(4c), Ñuñoa",$559.335,2 dormitorios,2 baños,65 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
"Los Avellanos 2551 - Departamento 1d1b, Ñuñoa",$416.532,1 dormitorio,1 baño,41 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
"Los Avellanos 2551 - Departamento 1d1b, Ñuñoa",$412.915,1 dormitorio,1 baño,41 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
"Los Avellanos 2551 - Departamento 1d1b, Ñuñoa",$416.532,1 dormitorio,1 baño,41 m² útiles,"Los Avellanos 2551, Estadio Nacion..."
